protein_g,carbs_g,fat_g,fiber_g,sugar_g,calories,calorie_class
14.5,41.1,24.5,2.8,3.2,429.0,medium
26.2,93.0,14.4,7.2,14.9,603.0,medium
20.8,70.5,42.4,9.1,4.6,764.0,high
21.9,16.3,25.4,2.9,30.1,395.0,low
33.8,24.2,2.7,12.2,10.9,307.0,low
21.2,44.6,20.7,14.3,1.4,473.0,medium
21.0,56.7,18.8,5.9,21.2,464.0,medium
15.0,53.8,20.8,8.8,6.9,428.0,medium
21.1,27.5,23.7,5.8,12.4,353.0,low
25.1,50.4,24.9,5.7,2.7,551.0,medium
22.6,54.8,7.1,1.3,20.0,352.0,low
20.5,58.9,12.3,8.3,14.3,426.0,medium
30.1,47.6,11.1,17.0,15.4,414.0,medium
24.7,53.6,16.7,9.2,9.5,417.0,medium
15.4,66.1,12.7,7.1,14.3,450.0,medium
29.9,71.6,17.0,2.0,22.6,580.0,medium
41.8,89.5,24.5,6.9,15.4,761.0,high
40.2,30.4,8.0,9.8,31.7,361.0,low
20.5,55.9,30.2,7.9,2.9,591.0,medium
33.9,30.6,35.2,7.5,6.0,590.0,medium
25.3,46.8,18.0,8.9,19.3,484.0,medium
24.5,46.2,38.7,12.1,18.1,625.0,medium
19.4,69.2,21.8,4.0,15.6,630.0,medium
10.9,55.7,25.1,4.5,22.5,483.0,medium
12.3,69.0,22.3,12.8,20.3,489.0,medium
26.9,28.0,28.3,10.2,9.6,441.0,medium
11.1,33.7,20.9,6.9,13.0,331.0,low
41.6,50.2,23.9,0.0,17.8,534.0,medium
33.2,60.7,8.6,11.5,0.0,403.0,medium
10.8,32.4,13.1,11.5,2.9,262.0,low
19.9,15.1,24.0,15.4,4.6,367.0,low
20.1,53.3,23.3,7.4,0.2,525.0,medium
24.0,59.6,33.7,13.1,18.7,609.0,medium
29.9,20.4,20.1,8.1,5.4,375.0,low
30.3,45.4,27.7,8.4,19.9,573.0,medium
25.3,44.0,25.5,9.2,9.0,486.0,medium
29.4,77.0,12.9,10.7,5.1,530.0,medium
18.9,78.0,19.5,10.0,11.7,529.0,medium
26.8,42.6,13.0,3.7,34.1,387.0,low
9.8,41.4,9.4,12.3,20.5,233.0,low
19.2,23.2,19.5,10.5,0.0,331.0,low
48.0,88.7,7.4,7.4,9.1,585.0,medium
19.0,37.6,27.6,10.7,0.0,494.0,medium
16.9,88.0,14.5,3.9,1.3,516.0,medium
35.8,64.5,38.5,5.9,27.1,722.0,high
27.0,31.5,0.0,10.1,20.4,199.0,low
29.7,53.1,26.1,7.5,10.8,542.0,medium
23.7,79.9,18.5,2.7,13.9,558.0,medium
31.2,59.5,24.1,8.2,29.4,527.0,medium
14.9,49.6,17.1,14.3,13.7,423.0,medium
17.6,3.1,20.7,6.9,13.4,258.0,low
34.9,31.3,19.5,5.9,21.1,454.0,medium
48.9,55.2,18.3,6.8,8.7,625.0,medium
13.7,42.8,5.5,8.4,28.4,277.0,low
21.1,28.7,15.5,6.3,29.2,342.0,low
31.6,57.7,14.1,11.1,0.0,476.0,medium
14.0,50.0,17.7,6.0,0.0,434.0,medium
25.9,72.4,26.6,9.0,13.7,589.0,medium
24.9,42.2,32.5,16.1,15.2,501.0,medium
8.9,55.8,15.1,6.3,7.0,387.0,low
17.7,57.3,19.4,11.7,2.3,489.0,medium
13.0,53.7,18.8,12.8,10.9,394.0,low
5.9,45.2,16.3,12.6,4.5,319.0,low
26.0,24.0,33.3,6.7,11.0,519.0,medium
5.4,35.2,22.9,5.6,21.4,356.0,low
27.9,54.6,20.3,9.8,11.5,484.0,medium
23.7,37.3,24.8,0.0,20.2,468.0,medium
11.4,41.3,13.1,20.0,0.0,328.0,low
30.1,11.3,17.2,0.0,7.3,322.0,low
14.4,53.3,12.3,4.5,23.7,376.0,low
43.4,85.7,24.3,3.7,0.9,704.0,high
12.4,42.3,25.6,12.0,18.5,471.0,medium
24.7,102.0,20.1,9.5,10.4,665.0,medium
29.9,58.4,12.6,4.6,13.8,492.0,medium
41.7,30.5,19.6,10.2,23.5,464.0,medium
33.7,49.5,32.8,6.8,2.3,642.0,medium
24.9,19.3,22.0,9.3,34.3,385.0,low
33.3,43.8,34.0,4.6,25.5,559.0,medium
22.7,40.3,10.5,7.5,16.7,427.0,medium
26.2,33.8,13.6,3.8,23.9,382.0,low
4.1,107.3,21.9,12.3,19.9,645.0,medium
20.2,55.9,15.6,8.8,19.2,459.0,medium
29.9,64.3,19.6,10.9,6.5,590.0,medium
36.6,26.0,35.8,8.4,23.3,625.0,medium
56.1,0.0,14.6,11.4,18.1,346.0,low
4.1,83.0,29.2,10.0,16.4,617.0,medium
34.0,43.6,16.3,6.1,24.5,430.0,medium
20.5,44.8,21.0,12.9,21.1,459.0,medium
44.5,38.5,30.9,14.6,8.4,684.0,medium
15.1,81.8,17.1,10.3,2.5,568.0,medium
25.0,49.7,19.9,7.9,16.9,502.0,medium
8.8,60.2,19.1,8.0,4.7,441.0,medium
35.3,58.9,22.3,13.1,17.9,545.0,medium
30.0,47.3,22.4,12.1,9.3,473.0,medium
26.5,50.5,18.9,11.5,10.5,450.0,medium
25.8,48.9,15.8,14.4,29.3,451.0,medium
11.2,82.0,21.1,7.4,3.6,562.0,medium
20.1,46.5,18.7,10.1,27.2,456.0,medium
24.0,77.3,17.5,8.4,17.5,554.0,medium
27.1,83.5,21.2,3.1,22.0,669.0,medium
14.3,45.7,24.5,2.4,18.1,401.0,medium
38.6,69.4,10.5,13.8,18.5,559.0,medium
14.6,39.0,10.8,8.4,14.6,305.0,low
19.9,38.8,12.3,14.0,17.2,344.0,low
29.7,44.6,36.9,6.7,22.4,628.0,medium
18.7,77.5,31.6,13.1,34.4,692.0,medium
28.2,80.8,15.0,7.6,17.3,573.0,medium
26.0,53.0,21.3,7.0,29.2,487.0,medium
31.3,60.9,24.8,6.8,10.9,604.0,medium
38.0,59.4,11.3,11.4,12.7,456.0,medium
16.5,64.5,10.8,3.2,13.7,398.0,low
23.9,12.1,17.8,4.3,29.9,330.0,low
24.8,99.8,26.1,11.3,18.0,772.0,high
18.6,80.5,21.6,5.3,21.3,588.0,medium
39.2,82.1,24.0,4.7,20.8,613.0,medium
28.6,26.5,20.2,8.9,6.8,360.0,low
35.8,33.9,38.7,8.5,9.4,638.0,medium
37.3,74.3,19.2,14.4,3.7,586.0,medium
28.3,35.8,20.0,4.8,5.9,406.0,medium
38.7,55.8,21.1,2.9,25.4,582.0,medium
24.4,26.6,20.7,14.0,18.7,380.0,low
29.6,67.6,17.1,5.7,8.5,569.0,medium
16.7,47.2,18.2,10.8,2.5,386.0,low
24.3,81.1,19.4,10.7,18.9,603.0,medium
22.7,8.9,16.1,9.2,16.9,303.0,low
32.2,53.9,29.4,7.4,13.0,614.0,medium
21.1,58.2,0.6,6.9,0.7,354.0,low
20.2,90.5,28.4,1.0,13.2,733.0,high
23.6,56.9,20.8,12.4,13.8,500.0,medium
22.2,72.2,22.6,4.7,14.8,619.0,medium
18.7,37.3,14.7,4.1,18.0,331.0,low
28.6,79.8,24.7,11.3,3.5,686.0,medium
25.7,14.5,28.3,5.3,16.7,423.0,medium
35.9,73.9,14.4,8.0,4.0,576.0,medium
15.3,23.7,9.4,8.2,17.7,285.0,low
19.4,63.4,13.8,4.2,7.7,431.0,medium
35.4,76.9,9.5,6.4,1.0,570.0,medium
20.0,52.0,10.8,1.8,25.1,417.0,medium
6.2,48.2,7.6,9.3,24.0,325.0,low
27.6,5.9,20.2,7.6,13.1,326.0,low
9.6,18.0,12.4,11.1,0.0,270.0,low
15.0,18.4,21.8,5.5,29.5,307.0,low
39.2,48.9,9.1,2.1,18.6,462.0,medium
25.5,50.4,14.7,6.4,13.9,398.0,low
35.0,22.7,25.4,5.7,14.7,485.0,medium
28.9,35.8,15.2,5.9,6.4,362.0,low
13.9,43.3,27.1,10.3,7.5,441.0,medium
53.1,48.8,19.6,12.0,19.9,588.0,medium
17.0,51.6,14.6,1.9,23.3,438.0,medium
16.1,45.0,21.0,5.9,25.9,436.0,medium
32.4,49.6,28.6,2.2,25.3,612.0,medium
32.4,26.3,17.1,7.9,27.3,383.0,low
17.2,74.7,22.6,7.3,10.3,590.0,medium
12.7,36.8,9.6,13.2,12.0,283.0,low
33.7,63.1,24.1,10.5,7.1,633.0,medium
38.3,58.6,12.0,14.5,6.4,466.0,medium
16.2,61.4,21.2,8.6,9.1,503.0,medium
24.8,31.5,14.0,10.5,2.5,329.0,low
34.2,7.6,22.6,12.0,25.3,343.0,low
18.3,24.8,33.3,7.6,8.2,458.0,medium
35.0,36.9,11.2,6.8,32.3,375.0,low
29.6,50.7,28.6,9.1,14.6,574.0,medium
16.8,15.5,21.9,15.8,0.0,302.0,low
6.3,0.0,21.1,11.6,10.4,222.0,low
21.9,23.0,23.3,0.0,6.5,358.0,low
30.4,87.3,19.0,19.0,8.4,654.0,medium
11.1,63.9,22.2,4.2,0.9,473.0,medium
19.2,32.0,20.6,14.4,15.9,396.0,low
40.8,35.2,32.5,5.8,5.0,586.0,medium
22.2,30.5,21.3,9.2,25.4,414.0,medium
13.9,42.4,9.8,1.8,0.0,336.0,low
41.4,36.3,21.5,9.1,17.1,560.0,medium
15.9,23.1,23.2,9.6,13.9,327.0,low
29.2,33.5,17.2,15.0,7.9,373.0,low
3.3,72.7,20.5,10.0,13.6,482.0,medium
32.4,46.1,26.5,13.8,16.8,525.0,medium
27.3,44.4,31.6,11.8,24.6,536.0,medium
12.1,51.8,15.0,7.6,2.1,412.0,medium
20.2,57.9,8.5,6.5,15.7,391.0,low
17.4,54.0,12.5,11.8,5.3,393.0,low
16.8,71.8,17.0,3.8,1.4,579.0,medium
34.0,23.9,27.0,2.4,23.6,481.0,medium
15.6,66.5,29.6,10.4,24.6,568.0,medium
16.7,55.2,28.0,2.5,2.4,576.0,medium
23.2,14.4,21.0,12.6,18.8,360.0,low
29.4,89.7,4.4,5.3,19.9,492.0,medium
0.0,57.7,22.5,13.0,9.6,386.0,low
40.9,40.7,22.9,8.4,17.4,540.0,medium
4.7,13.0,21.4,11.6,6.4,242.0,low
5.2,55.1,25.7,12.5,18.9,508.0,medium
14.0,67.5,21.4,6.9,10.4,541.0,medium
41.4,42.1,20.1,4.3,26.7,504.0,medium
17.7,86.6,9.8,9.2,19.3,525.0,medium
40.3,63.7,35.4,4.6,22.9,720.0,high
19.9,31.4,1.3,5.6,16.3,259.0,low
19.0,34.1,21.1,10.1,0.0,386.0,low
10.3,43.8,24.8,12.5,25.9,443.0,medium
28.2,51.8,33.4,11.1,17.5,610.0,medium
12.6,42.4,19.1,11.5,12.2,445.0,medium
27.6,89.1,19.9,7.7,11.3,682.0,medium
11.0,48.7,23.9,14.7,23.9,435.0,medium
23.7,34.5,22.5,20.4,19.2,434.0,medium
14.9,20.6,6.5,1.9,14.7,219.0,low
19.0,36.5,17.8,2.6,29.3,375.0,low
31.2,39.8,19.0,7.1,19.4,431.0,medium
14.9,34.3,22.5,8.1,31.1,377.0,low
36.7,52.3,22.0,17.9,11.4,581.0,medium
16.4,24.2,19.6,10.8,12.5,370.0,low
36.3,66.5,0.0,10.2,11.9,422.0,medium
14.6,102.1,14.6,12.6,0.0,613.0,medium
26.4,45.4,20.4,5.1,27.3,408.0,medium
17.4,50.6,26.3,7.5,30.6,494.0,medium
24.3,76.3,16.5,10.4,2.3,577.0,medium
27.3,39.4,8.7,10.9,7.3,341.0,low
30.2,49.1,20.7,1.5,4.2,537.0,medium
9.0,68.7,14.4,9.6,7.4,477.0,medium
20.1,66.8,26.1,7.7,15.4,534.0,medium
16.6,52.8,17.3,11.6,26.2,387.0,low
26.8,30.7,13.0,0.0,20.9,320.0,low
38.5,30.0,22.5,10.2,7.5,501.0,medium
16.4,91.7,14.5,0.4,13.5,538.0,medium
20.7,27.5,24.9,7.9,9.7,420.0,medium
25.1,34.7,16.8,10.7,0.0,364.0,low
23.3,61.8,29.5,13.4,23.5,603.0,medium
14.7,34.8,32.3,4.1,14.3,490.0,medium
34.8,0.0,22.0,5.4,10.7,310.0,low
39.4,60.7,22.8,5.3,17.1,627.0,medium
5.5,57.7,29.1,5.8,6.3,516.0,medium
23.1,45.4,24.5,5.4,0.5,547.0,medium
26.9,51.6,29.5,2.7,17.8,561.0,medium
41.1,91.3,23.3,10.1,32.2,797.0,high
28.8,44.6,14.9,14.2,20.0,453.0,medium
22.8,44.6,20.8,7.9,0.0,427.0,medium
19.4,30.7,16.7,3.3,12.9,356.0,low
27.8,26.1,19.0,3.8,17.9,345.0,low
24.6,48.7,0.0,7.5,0.0,259.0,low
27.2,51.9,28.5,11.3,4.5,626.0,medium
56.4,86.1,23.2,10.0,2.4,720.0,high
31.4,34.8,25.3,10.7,10.2,533.0,medium
22.6,39.6,24.9,8.9,34.3,430.0,medium
17.4,21.1,0.0,16.0,20.4,142.0,low
10.5,71.1,38.9,10.4,0.0,703.0,high
25.8,55.1,35.2,14.1,6.0,630.0,medium
30.8,72.5,15.3,5.7,9.5,572.0,medium
34.7,84.3,16.2,4.0,24.3,645.0,medium
20.8,60.0,21.6,2.3,7.1,510.0,medium
27.0,99.0,25.7,9.9,3.6,725.0,high
28.4,39.1,3.0,15.1,0.0,273.0,low
22.0,37.2,22.6,7.3,13.0,458.0,medium
28.1,47.3,34.1,4.2,8.8,602.0,medium
18.5,55.8,17.2,6.1,6.2,500.0,medium
21.3,19.6,30.5,8.6,28.8,419.0,medium
28.1,45.3,19.7,5.1,13.6,471.0,medium
27.3,35.0,18.4,0.0,0.0,409.0,medium
18.6,85.5,13.2,11.2,5.3,548.0,medium
22.9,62.4,26.1,11.5,10.4,557.0,medium
38.9,57.2,13.5,11.1,26.1,483.0,medium
17.9,62.2,13.1,11.6,24.7,458.0,medium
19.3,42.7,24.6,5.1,8.8,408.0,medium
34.6,48.6,15.5,8.5,15.8,474.0,medium
15.4,31.4,16.1,6.0,28.4,332.0,low
13.1,33.7,14.7,9.1,13.6,318.0,low
21.7,65.1,13.9,14.2,21.4,471.0,medium
8.0,46.2,15.7,8.1,35.3,352.0,low
43.0,34.9,23.5,17.0,20.1,534.0,medium
21.8,50.4,29.6,8.0,0.0,588.0,medium
17.3,55.8,27.2,4.5,24.3,556.0,medium
30.8,60.6,27.7,9.4,14.4,564.0,medium
22.2,92.5,26.0,11.3,7.0,626.0,medium
28.3,47.2,23.8,15.6,27.4,541.0,medium
36.9,56.4,12.9,11.6,21.6,529.0,medium
14.7,101.7,15.5,12.4,24.4,626.0,medium
10.6,42.6,22.7,13.7,0.0,362.0,low
20.6,23.3,18.8,12.0,8.0,365.0,low
32.6,62.2,23.7,6.8,21.4,619.0,medium
21.1,44.3,30.6,9.5,0.0,530.0,medium
29.3,24.1,19.6,7.3,16.2,394.0,low
12.5,23.6,18.0,10.1,24.0,364.0,low
32.1,62.9,30.8,11.4,24.9,633.0,medium
33.5,31.6,18.6,4.9,18.4,480.0,medium
9.4,0.0,23.9,9.3,15.9,274.0,low
31.2,50.0,18.8,12.3,14.7,540.0,medium
11.5,0.0,16.3,13.1,11.9,214.0,low
29.5,78.2,21.3,11.9,5.4,642.0,medium
34.7,100.6,1.7,9.9,17.4,533.0,medium
27.6,61.6,32.1,9.7,23.8,618.0,medium
32.4,67.7,0.2,11.1,0.0,385.0,low
43.5,75.1,27.6,1.3,26.9,689.0,medium
31.1,96.8,24.2,8.3,27.2,701.0,high
12.8,7.9,32.5,10.5,0.0,396.0,low
19.4,34.1,34.0,9.6,11.2,534.0,medium
26.0,10.4,13.9,0.0,0.0,231.0,low
31.4,21.1,13.1,6.0,26.8,331.0,low
25.7,34.5,21.1,8.7,4.1,426.0,medium
20.4,82.0,27.4,6.7,23.0,639.0,medium
18.5,61.1,29.9,5.8,15.5,609.0,medium
13.0,52.2,23.2,2.4,26.4,491.0,medium
19.4,39.8,20.3,11.8,14.3,408.0,medium
16.6,55.6,4.4,3.6,19.0,389.0,low
24.8,65.5,26.8,8.2,15.1,569.0,medium
1.8,44.0,28.0,11.7,21.8,405.0,medium
14.0,80.0,15.3,2.7,7.2,519.0,medium
29.5,15.5,21.5,8.3,12.6,381.0,low
22.1,63.0,20.8,5.0,9.9,544.0,medium
29.6,88.8,19.4,10.2,9.3,676.0,medium
6.1,64.1,20.1,4.5,24.4,466.0,medium
25.0,20.8,23.9,4.0,12.8,389.0,low
36.4,18.4,14.0,5.4,19.9,354.0,low
41.4,69.4,21.5,2.0,10.0,602.0,medium
43.7,36.9,37.4,11.3,8.7,670.0,medium
30.9,63.6,15.5,15.9,3.8,458.0,medium
25.6,40.2,23.7,6.6,7.9,501.0,medium
19.2,52.5,27.6,4.5,13.6,504.0,medium
36.0,80.7,21.1,11.6,16.5,661.0,medium
16.8,77.1,19.7,9.0,23.5,529.0,medium
26.5,21.3,10.0,12.8,11.3,238.0,low
31.5,32.2,27.9,13.0,2.4,510.0,medium
22.2,64.5,10.2,9.4,33.0,443.0,medium
30.4,58.6,9.2,3.5,3.0,402.0,medium
11.0,56.7,26.9,3.9,23.1,537.0,medium
24.4,64.9,19.9,10.3,17.0,568.0,medium
19.0,47.1,0.0,6.4,17.2,262.0,low
34.9,33.8,26.0,14.7,0.0,533.0,medium
6.8,65.7,20.3,11.4,8.8,464.0,medium
14.9,7.9,11.4,5.2,1.6,173.0,low
27.4,74.9,0.1,5.1,4.4,465.0,medium
24.0,34.9,15.3,14.6,21.3,428.0,medium
34.6,59.8,17.2,8.1,21.0,591.0,medium
18.3,49.3,22.5,12.1,24.3,434.0,medium
22.9,95.1,30.7,6.2,10.7,725.0,high
8.9,51.7,9.3,2.4,10.8,317.0,low
39.5,38.2,8.1,13.3,7.8,418.0,medium
30.0,19.5,27.2,14.0,16.4,463.0,medium
36.9,18.5,22.5,11.9,7.4,454.0,medium
23.7,54.3,18.2,9.5,22.2,514.0,medium
6.4,63.5,7.4,6.0,4.9,318.0,low
30.7,23.2,12.3,5.0,23.6,357.0,low
34.4,62.8,22.0,7.7,15.8,492.0,medium
15.1,44.5,23.8,9.8,51.0,453.0,medium
18.7,70.8,26.0,11.1,8.2,613.0,medium
30.5,69.6,18.0,2.9,2.7,611.0,medium
21.1,51.6,29.5,9.0,17.1,591.0,medium
22.7,64.7,29.6,5.0,0.1,630.0,medium
45.6,37.8,40.2,3.1,16.6,664.0,medium
32.6,30.3,17.6,8.3,12.5,439.0,medium
32.5,13.7,8.8,3.8,19.0,302.0,low
24.9,59.5,27.6,13.7,17.0,595.0,medium
0.0,52.8,21.1,9.4,12.4,425.0,medium
22.1,65.2,34.6,0.4,11.4,613.0,medium
38.1,43.5,23.6,10.2,2.7,513.0,medium
13.6,68.5,22.5,12.9,9.9,524.0,medium
35.9,28.5,27.4,7.7,17.0,508.0,medium
35.9,48.6,16.1,18.9,14.7,509.0,medium
24.6,52.3,32.3,0.0,15.1,572.0,medium
29.4,83.5,22.0,10.7,13.4,675.0,medium
8.9,31.4,23.4,3.4,18.6,434.0,medium
28.7,40.7,12.2,7.9,9.2,393.0,low
30.1,61.4,18.3,4.7,11.2,478.0,medium
20.3,37.3,18.6,6.7,20.2,429.0,medium
27.9,65.5,13.7,6.5,8.3,490.0,medium
31.7,27.6,16.9,13.5,11.2,345.0,low
5.8,66.2,27.5,8.3,25.9,536.0,medium
27.9,87.8,26.3,5.7,23.7,734.0,high
12.5,64.4,6.5,5.1,13.7,364.0,low
42.5,76.9,21.4,4.2,12.1,662.0,medium
19.1,32.2,34.5,5.5,8.9,556.0,medium
28.2,55.6,25.7,11.8,19.0,508.0,medium
14.3,9.1,23.0,3.4,7.8,289.0,low
27.7,33.7,20.8,15.8,28.9,436.0,medium
16.5,63.4,19.3,8.7,26.7,490.0,medium
20.1,63.4,16.1,5.2,33.4,482.0,medium
27.8,14.9,17.6,9.4,8.1,346.0,low
29.9,67.0,14.2,5.2,22.8,479.0,medium
20.0,58.8,11.4,12.4,16.4,459.0,medium
15.5,63.3,17.3,10.3,17.6,477.0,medium
32.2,39.0,21.8,2.4,4.3,500.0,medium
10.0,65.5,24.5,6.0,22.0,542.0,medium
18.8,74.9,23.3,8.3,21.9,541.0,medium
13.5,31.2,26.7,3.4,26.9,443.0,medium
28.9,44.0,18.3,11.7,26.6,421.0,medium
41.7,34.3,21.0,11.2,34.7,446.0,medium
15.6,62.2,28.5,6.7,8.6,515.0,medium
20.6,17.9,21.8,10.8,7.2,355.0,low
7.4,14.5,10.0,12.8,12.9,201.0,low
31.6,63.2,19.5,4.2,9.7,535.0,medium
26.0,36.0,28.3,4.3,4.9,559.0,medium
14.2,66.0,21.3,7.1,12.1,493.0,medium
25.5,84.4,19.3,7.4,20.1,554.0,medium
30.5,54.3,17.2,12.3,10.9,500.0,medium
33.5,55.7,22.3,4.8,12.9,555.0,medium
27.5,66.6,12.0,8.2,33.1,489.0,medium
43.2,65.1,22.0,10.8,14.1,654.0,medium
32.6,81.8,11.5,6.2,0.1,567.0,medium
19.7,61.9,33.3,6.4,20.6,606.0,medium
38.4,17.7,17.6,11.0,12.9,399.0,low
34.4,35.0,11.7,6.0,31.6,379.0,low
34.0,28.4,21.1,6.9,11.4,467.0,medium
28.6,19.1,18.6,11.1,20.7,376.0,low
18.4,71.0,28.7,17.7,28.4,604.0,medium
5.5,58.8,13.6,8.1,22.2,372.0,low
22.5,34.7,11.8,10.9,15.6,335.0,low
29.9,53.2,29.7,10.6,0.0,606.0,medium
22.7,43.7,17.4,9.1,0.0,412.0,medium
24.4,33.7,14.4,13.7,10.6,290.0,low
33.4,31.4,34.6,6.0,25.1,579.0,medium
19.1,46.2,20.6,7.8,17.0,403.0,medium
20.7,56.0,7.8,7.8,21.1,390.0,low
39.5,55.0,21.7,11.0,21.6,555.0,medium
36.5,87.0,13.7,7.6,18.4,577.0,medium
26.0,36.9,19.7,10.6,19.8,448.0,medium
26.8,33.5,8.4,11.8,22.8,340.0,low
25.0,56.2,21.6,2.0,28.6,530.0,medium
28.9,19.1,25.0,5.2,20.8,431.0,medium
30.0,11.8,12.4,11.4,19.9,254.0,low
23.4,39.7,16.8,4.7,20.5,380.0,low
22.6,52.7,14.5,9.0,34.1,398.0,low
3.3,78.7,29.1,9.2,25.0,587.0,medium
20.0,62.7,24.1,3.1,2.1,500.0,medium
37.8,102.7,25.1,13.7,13.0,797.0,high
20.3,28.1,30.2,4.1,14.8,446.0,medium
14.0,21.7,24.3,5.0,26.3,369.0,low
33.1,36.2,28.1,9.2,10.2,562.0,medium
15.4,15.1,31.8,2.7,6.6,432.0,medium
2.0,57.6,20.7,4.0,11.8,414.0,medium
4.7,22.0,29.3,17.0,13.6,364.0,low
30.5,98.1,20.9,15.3,44.3,726.0,high
30.0,60.4,0.0,15.0,3.8,376.0,low
22.7,51.4,15.3,2.9,22.1,417.0,medium
25.3,37.0,29.8,13.9,6.1,483.0,medium
28.2,64.6,5.8,7.5,0.0,433.0,medium
25.9,60.7,20.4,4.9,23.3,516.0,medium
34.4,42.8,26.8,4.4,21.1,480.0,medium
9.8,33.6,20.4,5.6,6.5,374.0,low
14.3,49.2,24.9,10.2,21.0,481.0,medium
39.3,8.6,14.2,12.2,28.1,256.0,low
32.2,84.6,31.0,18.3,7.3,706.0,high
22.7,54.3,19.8,5.7,3.5,541.0,medium
27.9,58.1,18.8,7.7,14.0,521.0,medium
22.9,81.5,12.0,5.1,5.5,496.0,medium
27.3,48.7,20.3,11.8,3.6,458.0,medium
26.3,65.6,18.1,7.7,18.3,525.0,medium
34.5,70.0,8.7,7.7,10.9,559.0,medium
8.4,35.0,15.8,12.3,11.1,349.0,low
20.0,82.3,17.7,10.9,17.8,586.0,medium
13.0,45.9,33.4,10.1,6.3,529.0,medium
20.3,67.8,10.6,14.8,20.2,487.0,medium
29.8,38.4,20.8,6.1,16.6,470.0,medium
38.3,64.7,19.0,2.4,1.6,607.0,medium
45.1,36.9,11.9,13.1,28.7,401.0,medium
22.5,15.2,21.0,3.5,5.8,351.0,low
18.5,93.6,18.6,3.4,12.4,663.0,medium
4.4,50.7,12.5,5.6,8.8,326.0,low
23.3,52.7,6.6,1.9,0.0,347.0,low
31.5,59.7,32.7,8.8,0.0,653.0,medium
22.5,54.1,27.7,11.6,24.2,563.0,medium
20.8,87.0,27.6,10.2,34.4,682.0,medium
31.3,35.7,19.1,12.6,24.5,427.0,medium
22.9,41.1,24.1,1.5,22.8,503.0,medium
27.9,35.4,2.4,6.7,13.2,325.0,low
32.6,46.2,29.5,8.9,0.0,608.0,medium
10.7,38.2,23.8,12.0,24.3,449.0,medium
31.8,47.1,7.9,14.1,4.5,432.0,medium
39.5,53.9,16.8,7.2,0.0,495.0,medium
37.5,17.2,28.9,13.1,24.1,536.0,medium
28.5,45.7,25.2,7.5,15.7,580.0,medium
32.4,72.9,19.8,7.2,14.0,620.0,medium
31.1,67.8,30.2,10.4,7.5,657.0,medium
21.2,28.6,26.1,11.3,22.2,429.0,medium
11.5,28.5,18.2,2.7,16.3,358.0,low
11.4,14.8,30.0,15.9,8.3,407.0,medium
31.9,47.6,21.4,11.8,9.7,511.0,medium
31.9,29.5,16.8,1.3,8.8,385.0,low
33.8,40.4,12.2,3.7,20.7,402.0,medium
25.7,66.9,11.7,3.4,32.7,481.0,medium
39.1,81.2,24.2,8.3,1.0,723.0,high
43.8,54.4,5.2,7.5,12.3,463.0,medium
9.1,26.2,19.5,8.5,9.7,348.0,low
28.2,58.2,10.5,14.2,22.4,479.0,medium
30.4,52.5,15.9,3.0,29.6,485.0,medium
25.5,73.8,25.9,9.6,20.2,669.0,medium
14.4,57.9,13.2,5.3,10.8,392.0,low
17.1,58.4,23.4,17.4,3.3,549.0,medium
34.3,75.5,30.8,9.4,15.8,717.0,high
31.0,74.9,20.8,7.6,21.2,606.0,medium
24.6,55.3,19.7,16.6,3.5,444.0,medium
27.4,45.5,23.4,9.2,1.4,526.0,medium
11.1,26.2,20.3,13.1,19.5,360.0,low
18.9,35.5,31.6,12.0,22.6,517.0,medium
30.2,37.3,22.8,15.0,20.4,537.0,medium
23.0,80.6,29.1,15.8,10.9,734.0,high
20.2,16.0,27.4,9.3,11.7,413.0,medium
30.0,67.1,37.4,10.8,37.1,736.0,high
36.9,52.9,24.1,3.5,19.3,549.0,medium
11.4,30.0,8.9,11.5,39.7,213.0,low
18.5,18.8,25.1,2.7,23.7,387.0,low
45.1,18.2,24.2,14.1,0.0,501.0,medium
24.3,51.1,6.1,4.4,22.2,316.0,low
27.0,25.5,16.4,4.5,13.2,332.0,low
23.3,85.0,24.6,6.0,23.9,684.0,medium
28.4,66.0,32.3,5.8,1.7,640.0,medium
27.4,45.3,24.8,1.6,26.7,574.0,medium
9.4,70.1,17.9,12.2,18.0,496.0,medium
28.8,45.6,6.9,10.0,6.3,346.0,low
27.4,67.4,34.9,2.9,9.3,712.0,high
19.8,65.1,26.4,10.9,23.2,549.0,medium
20.4,74.4,10.9,12.1,8.5,474.0,medium
15.5,55.6,13.9,10.1,0.1,439.0,medium
16.3,59.5,9.5,9.1,15.5,411.0,medium
44.6,82.7,25.5,8.0,9.9,689.0,medium
10.8,45.2,24.0,18.2,9.7,471.0,medium
15.1,52.9,35.5,9.8,0.0,529.0,medium
21.8,65.0,22.4,6.3,8.7,572.0,medium
18.9,68.1,24.7,2.9,26.6,562.0,medium
27.5,35.5,9.9,12.3,28.7,333.0,low
18.1,46.7,13.3,7.7,21.9,343.0,low
22.8,33.1,21.5,9.7,12.4,375.0,low
24.6,112.0,4.8,6.7,0.0,624.0,medium
16.3,36.4,20.9,1.2,11.1,402.0,medium
30.5,49.9,24.0,8.5,20.6,499.0,medium
26.6,98.8,20.6,9.3,16.5,698.0,medium
31.3,28.2,21.9,14.9,0.0,434.0,medium
31.3,52.9,26.3,10.3,15.0,536.0,medium
20.3,70.6,17.3,13.5,13.1,573.0,medium
